,Date Announced,Detected State,Num Cases
0,01/04/2020,Andhra Pradesh,0.0
1,01/04/2020,Assam,0.0
2,01/04/2020,Bihar,0.0
3,01/04/2020,Chandigarh,0.0
4,01/04/2020,Delhi,0.0
5,01/04/2020,Gujarat,0.0
6,01/04/2020,Jammu and Kashmir,0.0
7,01/04/2020,Karnataka,0.0
8,01/04/2020,Kerala,0.0
9,01/04/2020,Madhya Pradesh,0.0
10,01/04/2020,Maharashtra,0.0
11,01/04/2020,Odisha,0.0
12,01/04/2020,Puducherry,0.0
13,01/04/2020,Punjab,0.0
14,01/04/2020,Rajasthan,0.0
15,01/04/2020,Tamil Nadu,0.0
16,01/04/2020,Telangana,0.0
17,01/04/2020,Uttar Pradesh,0.0
18,01/05/2020,Andhra Pradesh,144.0
19,01/05/2020,Assam,4.0
20,01/05/2020,Bihar,56.0
21,01/05/2020,Chandigarh,14.0
22,01/05/2020,Chhattisgarh,3.0
23,01/05/2020,Delhi,298.0
24,01/05/2020,Gujarat,471.0
25,01/05/2020,Haryana,24.0
26,01/05/2020,Himachal Pradesh,2.0
27,01/05/2020,Jammu and Kashmir,56.0
28,01/05/2020,Jharkhand,5.0
29,01/05/2020,Karnataka,46.0
30,01/05/2020,Kerala,9.0
31,01/05/2020,Madhya Pradesh,140.0
32,01/05/2020,Maharashtra,1140.0
33,01/05/2020,Meghalaya,10.0
34,01/05/2020,Odisha,25.0
35,01/05/2020,Punjab,109.0
36,01/05/2020,Rajasthan,309.0
37,01/05/2020,Tamil Nadu,258.0
38,01/05/2020,Telangana,28.0
39,01/05/2020,Uttar Pradesh,222.0
40,01/05/2020,Uttarakhand,2.0
41,01/05/2020,West Bengal,60.0
42,01/06/2020,Andhra Pradesh,141.0
43,01/06/2020,Arunachal Pradesh,18.0
44,01/06/2020,Assam,245.0
45,01/06/2020,Bihar,359.0
46,01/06/2020,Chandigarh,19.0
47,01/06/2020,Chhattisgarh,56.0
48,01/06/2020,Dadra and Nagar Haveli and Daman and Diu,1.0
49,01/06/2020,Delhi,1308.0
50,01/06/2020,Goa,8.0
51,01/06/2020,Gujarat,1309.0
52,01/06/2020,Haryana,273.0
53,01/06/2020,Himachal Pradesh,11.0
54,01/06/2020,Jammu and Kashmir,177.0
55,01/06/2020,Jharkhand,66.0
56,01/06/2020,Karnataka,288.0
57,01/06/2020,Kerala,76.0
58,01/06/2020,Madhya Pradesh,363.0
59,01/06/2020,Maharashtra,3213.0
60,01/06/2020,Manipur,12.0
61,01/06/2020,Meghalaya,1.0
62,01/06/2020,Odisha,275.0
63,01/06/2020,Puducherry,9.0
64,01/06/2020,Punjab,50.0
65,01/06/2020,Rajasthan,455.0
66,01/06/2020,State Unassigned,139.0
67,01/06/2020,Tamil Nadu,1586.0
68,01/06/2020,Telangana,163.0
69,01/06/2020,Tripura,107.0
70,01/06/2020,Uttar Pradesh,478.0
71,01/06/2020,Uttarakhand,172.0
72,01/06/2020,West Bengal,428.0
73,02/02/2020,Kerala,0.0
74,02/03/2020,Delhi,0.0
75,02/03/2020,Telangana,0.0
76,02/04/2020,Andhra Pradesh,0.0
77,02/04/2020,Arunachal Pradesh,0.0
78,02/04/2020,Bihar,0.0
79,02/04/2020,Chandigarh,0.0
80,02/04/2020,Delhi,0.0
81,02/04/2020,Gujarat,0.0
82,02/04/2020,Haryana,0.0
83,02/04/2020,Himachal Pradesh,0.0
84,02/04/2020,Jammu and Kashmir,0.0
85,02/04/2020,Jharkhand,0.0
86,02/04/2020,Karnataka,0.0
87,02/04/2020,Kerala,0.0
88,02/04/2020,Madhya Pradesh,0.0
89,02/04/2020,Maharashtra,0.0
90,02/04/2020,Manipur,0.0
91,02/04/2020,Puducherry,0.0
92,02/04/2020,Punjab,0.0
93,02/04/2020,Rajasthan,0.0
94,02/04/2020,Tamil Nadu,0.0
95,02/04/2020,Telangana,0.0
96,02/04/2020,Uttar Pradesh,0.0
97,02/04/2020,Uttarakhand,0.0
98,02/04/2020,West Bengal,0.0
99,02/05/2020,Andaman and Nicobar Islands,10.0
100,02/05/2020,Andhra Pradesh,100.0
101,02/05/2020,Bihar,35.0
102,02/05/2020,Chandigarh,7.0
103,02/05/2020,Delhi,476.0
104,02/05/2020,Gujarat,519.0
105,02/05/2020,Haryana,21.0
106,02/05/2020,Himachal Pradesh,3.0
107,02/05/2020,Jammu and Kashmir,34.0
108,02/05/2020,Jharkhand,3.0
109,02/05/2020,Karnataka,35.0
110,02/05/2020,Kerala,10.0
111,02/05/2020,Ladakh,1.0
112,02/05/2020,Madhya Pradesh,179.0
113,02/05/2020,Maharashtra,947.0
114,02/05/2020,Odisha,7.0
115,02/05/2020,Puducherry,1.0
116,02/05/2020,Punjab,191.0
117,02/05/2020,Rajasthan,238.0
118,02/05/2020,Tamil Nadu,261.0
119,02/05/2020,Telangana,53.0
120,02/05/2020,Tripura,2.0
121,02/05/2020,Uttar Pradesh,204.0
122,02/05/2020,Uttarakhand,4.0
123,02/05/2020,West Bengal,146.0
124,02/06/2020,Andhra Pradesh,155.0
125,02/06/2020,Arunachal Pradesh,2.0
126,02/06/2020,Assam,127.0
127,02/06/2020,Bihar,214.0
128,02/06/2020,Chandigarh,5.0
129,02/06/2020,Chhattisgarh,25.0
130,02/06/2020,Delhi,1828.0
131,02/06/2020,Goa,13.0
132,02/06/2020,Gujarat,1558.0
133,02/06/2020,Haryana,312.0
134,02/06/2020,Himachal Pradesh,23.0
135,02/06/2020,Jammu and Kashmir,126.0
136,02/06/2020,Jharkhand,61.0
137,02/06/2020,Karnataka,463.0
138,02/06/2020,Kerala,106.0
139,02/06/2020,Ladakh,5.0
140,02/06/2020,Madhya Pradesh,361.0
141,02/06/2020,Maharashtra,3615.0
142,02/06/2020,Manipur,9.0
143,02/06/2020,Meghalaya,2.0
144,02/06/2020,Mizoram,12.0
145,02/06/2020,Nagaland,6.0
146,02/06/2020,Odisha,221.0
147,02/06/2020,Punjab,60.0
148,02/06/2020,Rajasthan,499.0
149,02/06/2020,State Unassigned,784.0
150,02/06/2020,Tamil Nadu,1640.0
151,02/06/2020,Telangana,138.0
152,02/06/2020,Tripura,48.0
153,02/06/2020,Uttar Pradesh,521.0
154,02/06/2020,Uttarakhand,116.0
155,02/06/2020,West Bengal,510.0
156,03/02/2020,Kerala,0.0
157,03/03/2020,Rajasthan,0.0
158,03/04/2020,Andhra Pradesh,0.0
159,03/04/2020,Assam,0.0
160,03/04/2020,Bihar,0.0
161,03/04/2020,Delhi,0.0
162,03/04/2020,Goa,0.0
163,03/04/2020,Gujarat,0.0
164,03/04/2020,Haryana,0.0
165,03/04/2020,Jammu and Kashmir,0.0
166,03/04/2020,Karnataka,0.0
167,03/04/2020,Kerala,0.0
168,03/04/2020,Ladakh,0.0
169,03/04/2020,Madhya Pradesh,0.0
170,03/04/2020,Maharashtra,0.0
171,03/04/2020,Odisha,0.0
172,03/04/2020,Punjab,0.0
173,03/04/2020,Rajasthan,0.0
174,03/04/2020,Tamil Nadu,0.0
175,03/04/2020,Telangana,0.0
176,03/04/2020,Uttar Pradesh,0.0
177,03/04/2020,Uttarakhand,0.0
178,03/05/2020,Andaman and Nicobar Islands,6.0
179,03/05/2020,Andhra Pradesh,105.0
180,03/05/2020,Bihar,43.0
181,03/05/2020,Chandigarh,4.0
182,03/05/2020,Chhattisgarh,14.0
183,03/05/2020,Delhi,533.0
184,03/05/2020,Gujarat,548.0
185,03/05/2020,Haryana,69.0
186,03/05/2020,Himachal Pradesh,1.0
187,03/05/2020,Jammu and Kashmir,68.0
188,03/05/2020,Jharkhand,5.0
189,03/05/2020,Karnataka,35.0
190,03/05/2020,Kerala,1.0
191,03/05/2020,Ladakh,19.0
192,03/05/2020,Madhya Pradesh,228.0
193,03/05/2020,Maharashtra,820.0
194,03/05/2020,Odisha,6.0
195,03/05/2020,Puducherry,1.0
196,03/05/2020,Punjab,336.0
197,03/05/2020,Rajasthan,231.0
198,03/05/2020,Tamil Nadu,305.0
199,03/05/2020,Telangana,67.0
200,03/05/2020,Tripura,12.0
201,03/05/2020,Uttar Pradesh,214.0
202,03/05/2020,Uttarakhand,1.0
203,03/05/2020,West Bengal,331.0
204,03/06/2020,Andhra Pradesh,234.0
205,03/06/2020,Arunachal Pradesh,10.0
206,03/06/2020,Assam,347.0
207,03/06/2020,Bihar,453.0
208,03/06/2020,Chhattisgarh,104.0
209,03/06/2020,Dadra and Nagar Haveli and Daman and Diu,8.0
210,03/06/2020,Delhi,1871.0
211,03/06/2020,Goa,47.0
212,03/06/2020,Gujarat,833.0
213,03/06/2020,Haryana,322.0
214,03/06/2020,Himachal Pradesh,24.0
215,03/06/2020,Jammu and Kashmir,194.0
216,03/06/2020,Jharkhand,43.0
217,03/06/2020,Karnataka,379.0
218,03/06/2020,Kerala,106.0
219,03/06/2020,Ladakh,10.0
220,03/06/2020,Madhya Pradesh,399.0
221,03/06/2020,Maharashtra,3678.0
222,03/06/2020,Manipur,43.0
223,03/06/2020,Meghalaya,4.0
224,03/06/2020,Mizoram,1.0
225,03/06/2020,Nagaland,9.0
226,03/06/2020,Odisha,234.0
227,03/06/2020,Puducherry,19.0
228,03/06/2020,Punjab,47.0
229,03/06/2020,Rajasthan,594.0
230,03/06/2020,Sikkim,1.0
231,03/06/2020,State Unassigned,709.0
232,03/06/2020,Tamil Nadu,1904.0
233,03/06/2020,Telangana,166.0
234,03/06/2020,Tripura,151.0
235,03/06/2020,Uttar Pradesh,223.0
236,03/06/2020,Uttarakhand,50.0
237,03/06/2020,West Bengal,520.0
238,04/03/2020,Haryana,0.0
239,04/03/2020,Rajasthan,0.0
240,04/03/2020,Uttar Pradesh,0.0
241,04/04/2020,Andhra Pradesh,0.0
242,04/04/2020,Assam,0.0
243,04/04/2020,Bihar,0.0
244,04/04/2020,Chhattisgarh,0.0
245,04/04/2020,Delhi,0.0
246,04/04/2020,Goa,0.0
247,04/04/2020,Gujarat,0.0
248,04/04/2020,Haryana,0.0
249,04/04/2020,Himachal Pradesh,0.0
250,04/04/2020,Jammu and Kashmir,0.0
251,04/04/2020,Karnataka,0.0
252,04/04/2020,Kerala,0.0
253,04/04/2020,Madhya Pradesh,0.0
254,04/04/2020,Maharashtra,0.0
255,04/04/2020,Odisha,0.0
256,04/04/2020,Punjab,0.0
257,04/04/2020,Rajasthan,0.0
258,04/04/2020,Tamil Nadu,0.0
259,04/04/2020,Telangana,0.0
260,04/04/2020,Uttar Pradesh,0.0
261,04/04/2020,Uttarakhand,0.0
262,04/05/2020,Andhra Pradesh,103.0
263,04/05/2020,Bihar,14.0
264,04/05/2020,Chandigarh,7.0
265,04/05/2020,Chhattisgarh,1.0
266,04/05/2020,Delhi,418.0
267,04/05/2020,Gujarat,558.0
268,04/05/2020,Haryana,85.0
269,04/05/2020,Himachal Pradesh,1.0
270,04/05/2020,Jammu and Kashmir,41.0
271,04/05/2020,Karnataka,67.0
272,04/05/2020,Kerala,61.0
273,04/05/2020,Madhya Pradesh,172.0
274,04/05/2020,Maharashtra,1952.0
275,04/05/2020,Odisha,7.0
276,04/05/2020,Punjab,143.0
277,04/05/2020,Rajasthan,263.0
278,04/05/2020,Tamil Nadu,558.0
279,04/05/2020,Telangana,43.0
280,04/05/2020,Tripura,13.0
281,04/05/2020,Uttar Pradesh,176.0
282,04/05/2020,West Bengal,158.0
283,04/06/2020,Andhra Pradesh,209.0
284,04/06/2020,Arunachal Pradesh,5.0
285,04/06/2020,Assam,331.0
286,04/06/2020,Bihar,224.0
287,04/06/2020,Chandigarh,9.0
288,04/06/2020,Chhattisgarh,183.0
289,04/06/2020,Dadra and Nagar Haveli and Daman and Diu,3.0
290,04/06/2020,Delhi,1759.0
291,04/06/2020,Goa,40.0
292,04/06/2020,Gujarat,980.0
293,04/06/2020,Haryana,362.0
294,04/06/2020,Himachal Pradesh,53.0
295,04/06/2020,Jammu and Kashmir,327.0
296,04/06/2020,Jharkhand,133.0
297,04/06/2020,Karnataka,367.0
298,04/06/2020,Kerala,136.0
299,04/06/2020,Ladakh,4.0
300,04/06/2020,Madhya Pradesh,372.0
301,04/06/2020,Maharashtra,4408.0
302,04/06/2020,Manipur,16.0
303,04/06/2020,Mizoram,3.0
304,04/06/2020,Nagaland,22.0
305,04/06/2020,Odisha,155.0
306,04/06/2020,Puducherry,13.0
307,04/06/2020,Punjab,53.0
308,04/06/2020,Rajasthan,574.0
309,04/06/2020,State Unassigned,360.0
310,04/06/2020,Tamil Nadu,1984.0
311,04/06/2020,Telangana,164.0
312,04/06/2020,Tripura,24.0
313,04/06/2020,Uttar Pradesh,564.0
314,04/06/2020,Uttarakhand,109.0
315,04/06/2020,West Bengal,566.0
316,05/03/2020,Delhi,0.0
317,05/03/2020,Uttar Pradesh,0.0
318,05/04/2020,Andhra Pradesh,0.0
319,05/04/2020,Delhi,0.0
320,05/04/2020,Gujarat,0.0
321,05/04/2020,Haryana,0.0
322,05/04/2020,Himachal Pradesh,0.0
323,05/04/2020,Jammu and Kashmir,0.0
324,05/04/2020,Jharkhand,0.0
325,05/04/2020,Karnataka,0.0
326,05/04/2020,Kerala,0.0
327,05/04/2020,Madhya Pradesh,0.0
328,05/04/2020,Maharashtra,0.0
329,05/04/2020,Odisha,0.0
330,05/04/2020,Punjab,0.0
331,05/04/2020,Rajasthan,0.0
332,05/04/2020,Tamil Nadu,0.0
333,05/04/2020,Telangana,0.0
334,05/04/2020,Uttar Pradesh,0.0
335,05/04/2020,Uttarakhand,0.0
336,05/04/2020,West Bengal,0.0
337,05/05/2020,Andhra Pradesh,133.0
338,05/05/2020,Assam,2.0
339,05/05/2020,Bihar,38.0
340,05/05/2020,Chandigarh,17.0
341,05/05/2020,Chhattisgarh,1.0
342,05/05/2020,Dadra and Nagar Haveli and Daman and Diu,1.0
343,05/05/2020,Delhi,243.0
344,05/05/2020,Gujarat,676.0
345,05/05/2020,Haryana,33.0
346,05/05/2020,Himachal Pradesh,2.0
347,05/05/2020,Jammu and Kashmir,32.0
348,05/05/2020,Jharkhand,16.0
349,05/05/2020,Karnataka,34.0
350,05/05/2020,Kerala,3.0
351,05/05/2020,Madhya Pradesh,262.0
352,05/05/2020,Maharashtra,1372.0
353,05/05/2020,Mizoram,1.0
354,05/05/2020,Odisha,9.0
355,05/05/2020,Punjab,226.0
356,05/05/2020,Rajasthan,196.0
357,05/05/2020,Tamil Nadu,586.0
358,05/05/2020,Telangana,54.0
359,05/05/2020,Tripura,13.0
360,05/05/2020,Uttar Pradesh,305.0
361,05/05/2020,Uttarakhand,1.0
362,05/05/2020,West Bengal,138.0
363,05/06/2020,Andhra Pradesh,176.0
364,05/06/2020,Arunachal Pradesh,4.0
365,05/06/2020,Assam,178.0
366,05/06/2020,Bihar,260.0
367,05/06/2020,Chandigarh,58.0
368,05/06/2020,Chhattisgarh,115.0
369,05/06/2020,Delhi,1796.0
370,05/06/2020,Goa,38.0
371,05/06/2020,Gujarat,889.0
372,05/06/2020,Haryana,402.0
373,05/06/2020,Himachal Pradesh,20.0
374,05/06/2020,Jammu and Kashmir,221.0
375,05/06/2020,Jharkhand,165.0
376,05/06/2020,Karnataka,598.0
377,05/06/2020,Kerala,133.0
378,05/06/2020,Ladakh,3.0
379,05/06/2020,Madhya Pradesh,482.0
380,05/06/2020,Maharashtra,4041.0
381,05/06/2020,Manipur,8.0
382,05/06/2020,Mizoram,7.0
383,05/06/2020,Nagaland,27.0
384,05/06/2020,Odisha,254.0
385,05/06/2020,Puducherry,11.0
386,05/06/2020,Punjab,73.0
387,05/06/2020,Rajasthan,482.0
388,05/06/2020,Sikkim,1.0
389,05/06/2020,State Unassigned,127.0
390,05/06/2020,Tamil Nadu,2311.0
391,05/06/2020,Telangana,191.0
392,05/06/2020,Tripura,48.0
393,05/06/2020,Uttar Pradesh,717.0
394,05/06/2020,Uttarakhand,110.0
395,05/06/2020,West Bengal,582.0
396,06/03/2020,Delhi,0.0
397,06/04/2020,Andhra Pradesh,0.0
398,06/04/2020,Delhi,0.0
399,06/04/2020,Gujarat,0.0
400,06/04/2020,Haryana,0.0
401,06/04/2020,Himachal Pradesh,0.0
402,06/04/2020,Jammu and Kashmir,0.0
403,06/04/2020,Jharkhand,0.0
404,06/04/2020,Karnataka,0.0
405,06/04/2020,Kerala,0.0
406,06/04/2020,Madhya Pradesh,0.0
407,06/04/2020,Maharashtra,0.0
408,06/04/2020,Odisha,0.0
409,06/04/2020,Punjab,0.0
410,06/04/2020,Rajasthan,0.0
411,06/04/2020,Tamil Nadu,0.0
412,06/04/2020,Telangana,0.0
413,06/04/2020,Tripura,0.0
414,06/04/2020,Uttar Pradesh,0.0
415,06/04/2020,Uttarakhand,0.0
416,06/05/2020,Andhra Pradesh,202.0
417,06/05/2020,Assam,3.0
418,06/05/2020,Bihar,7.0
419,06/05/2020,Chandigarh,5.0
420,06/05/2020,Delhi,503.0
421,06/05/2020,Gujarat,527.0
422,06/05/2020,Haryana,51.0
423,06/05/2020,Himachal Pradesh,1.0
424,06/05/2020,Jammu and Kashmir,36.0
425,06/05/2020,Jharkhand,6.0
426,06/05/2020,Karnataka,43.0
427,06/05/2020,Kerala,7.0
428,06/05/2020,Madhya Pradesh,197.0
429,06/05/2020,Maharashtra,1542.0
430,06/05/2020,Odisha,29.0
431,06/05/2020,Punjab,79.0
432,06/05/2020,Rajasthan,377.0
433,06/05/2020,Tamil Nadu,804.0
434,06/05/2020,Telangana,31.0
435,06/05/2020,Tripura,22.0
436,06/05/2020,Uttar Pradesh,265.0
437,06/05/2020,West Bengal,117.0
438,06/06/2020,Andhra Pradesh,285.0
439,06/06/2020,Arunachal Pradesh,2.0
440,06/06/2020,Assam,309.0
441,06/06/2020,Bihar,298.0
442,06/06/2020,Chandigarh,3.0
443,06/06/2020,Chhattisgarh,90.0
444,06/06/2020,Dadra and Nagar Haveli and Daman and Diu,5.0
445,06/06/2020,Delhi,1722.0
446,06/06/2020,Goa,71.0
447,06/06/2020,Gujarat,840.0
448,06/06/2020,Haryana,426.0
449,06/06/2020,Himachal Pradesh,12.0
450,06/06/2020,Jammu and Kashmir,186.0
451,06/06/2020,Jharkhand,144.0
452,06/06/2020,Karnataka,660.0
453,06/06/2020,Kerala,160.0
454,06/06/2020,Ladakh,4.0
455,06/06/2020,Madhya Pradesh,477.0
456,06/06/2020,Maharashtra,5102.0
457,06/06/2020,Manipur,39.0
458,06/06/2020,Nagaland,8.0
459,06/06/2020,Odisha,285.0
460,06/06/2020,Puducherry,8.0
461,06/06/2020,Punjab,79.0
462,06/06/2020,Rajasthan,408.0
463,06/06/2020,Sikkim,4.0
464,06/06/2020,State Unassigned,582.0
465,06/06/2020,Tamil Nadu,2110.0
466,06/06/2020,Telangana,299.0
467,06/06/2020,Tripura,55.0
468,06/06/2020,Uttar Pradesh,641.0
469,06/06/2020,Uttarakhand,167.0
470,06/06/2020,West Bengal,659.0
471,07/03/2020,Ladakh,0.0
472,07/03/2020,Tamil Nadu,0.0
473,07/04/2020,Andhra Pradesh,0.0
474,07/04/2020,Assam,0.0
475,07/04/2020,Bihar,0.0
476,07/04/2020,Delhi,0.0
477,07/04/2020,Gujarat,0.0
478,07/04/2020,Haryana,0.0
479,07/04/2020,Himachal Pradesh,0.0
480,07/04/2020,Jammu and Kashmir,0.0
481,07/04/2020,Karnataka,0.0
482,07/04/2020,Kerala,0.0
483,07/04/2020,Madhya Pradesh,0.0
484,07/04/2020,Maharashtra,0.0
485,07/04/2020,Odisha,0.0
486,07/04/2020,Punjab,0.0
487,07/04/2020,Rajasthan,0.0
488,07/04/2020,Tamil Nadu,0.0
489,07/04/2020,Telangana,0.0
490,07/04/2020,Uttar Pradesh,0.0
491,07/04/2020,West Bengal,0.0
492,07/05/2020,Andaman and Nicobar Islands,1.0
493,07/05/2020,Andhra Pradesh,109.0
494,07/05/2020,Assam,8.0
495,07/05/2020,Bihar,69.0
496,07/05/2020,Chandigarh,11.0
497,07/05/2020,Delhi,838.0
498,07/05/2020,Gujarat,626.0
499,07/05/2020,Haryana,31.0
500,07/05/2020,Himachal Pradesh,3.0
501,07/05/2020,Jammu and Kashmir,32.0
502,07/05/2020,Jharkhand,9.0
503,07/05/2020,Karnataka,25.0
504,07/05/2020,Kerala,5.0
505,07/05/2020,Madhya Pradesh,254.0
506,07/05/2020,Maharashtra,1466.0
507,07/05/2020,Odisha,15.0
508,07/05/2020,Punjab,133.0
509,07/05/2020,Rajasthan,266.0
510,07/05/2020,Tamil Nadu,613.0
511,07/05/2020,Telangana,60.0
512,07/05/2020,Tripura,24.0
513,07/05/2020,Uttar Pradesh,195.0
514,07/05/2020,West Bengal,130.0
515,07/06/2020,Andhra Pradesh,230.0
516,07/06/2020,Arunachal Pradesh,3.0
517,07/06/2020,Assam,256.0
518,07/06/2020,Bihar,347.0
519,07/06/2020,Chandigarh,3.0
520,07/06/2020,Chhattisgarh,157.0
521,07/06/2020,Dadra and Nagar Haveli and Daman and Diu,2.0
522,07/06/2020,Delhi,1668.0
523,07/06/2020,Goa,33.0
524,07/06/2020,Gujarat,829.0
525,07/06/2020,Haryana,694.0
526,07/06/2020,Himachal Pradesh,39.0
527,07/06/2020,Jammu and Kashmir,712.0
528,07/06/2020,Jharkhand,92.0
529,07/06/2020,Karnataka,400.0
530,07/06/2020,Kerala,148.0
531,07/06/2020,Ladakh,4.0
532,07/06/2020,Madhya Pradesh,409.0
533,07/06/2020,Maharashtra,5022.0
534,07/06/2020,Manipur,15.0
535,07/06/2020,Meghalaya,3.0
536,07/06/2020,Mizoram,10.0
537,07/06/2020,Nagaland,9.0
538,07/06/2020,Odisha,254.0
539,07/06/2020,Puducherry,13.0
540,07/06/2020,Punjab,108.0
541,07/06/2020,Rajasthan,524.0
542,07/06/2020,State Unassigned,418.0
543,07/06/2020,Tamil Nadu,2137.0
544,07/06/2020,Telangana,200.0
545,07/06/2020,Tripura,72.0
546,07/06/2020,Uttar Pradesh,717.0
547,07/06/2020,Uttarakhand,160.0
548,07/06/2020,West Bengal,646.0
549,08/03/2020,Kerala,0.0
550,08/04/2020,Andaman and Nicobar Islands,0.0
551,08/04/2020,Andhra Pradesh,0.0
552,08/04/2020,Bihar,0.0
553,08/04/2020,Delhi,0.0
554,08/04/2020,Gujarat,0.0
555,08/04/2020,Haryana,0.0
556,08/04/2020,Jammu and Kashmir,0.0
557,08/04/2020,Karnataka,0.0
558,08/04/2020,Kerala,0.0
559,08/04/2020,Madhya Pradesh,0.0
560,08/04/2020,Maharashtra,0.0
561,08/04/2020,Punjab,0.0
562,08/04/2020,Rajasthan,0.0
563,08/04/2020,Tamil Nadu,0.0
564,08/04/2020,Telangana,0.0
565,08/04/2020,Uttar Pradesh,0.0
566,08/04/2020,Uttarakhand,0.0
567,08/04/2020,West Bengal,0.0
568,08/05/2020,Andhra Pradesh,119.0
569,08/05/2020,Assam,7.0
570,08/05/2020,Bihar,78.0
571,08/05/2020,Chandigarh,12.0
572,08/05/2020,Chhattisgarh,2.0
573,08/05/2020,Delhi,429.0
574,08/05/2020,Gujarat,577.0
575,08/05/2020,Haryana,42.0
576,08/05/2020,Himachal Pradesh,4.0
577,08/05/2020,Jammu and Kashmir,59.0
578,08/05/2020,Jharkhand,22.0
579,08/05/2020,Karnataka,58.0
580,08/05/2020,Kerala,11.0
581,08/05/2020,Ladakh,1.0
582,08/05/2020,Madhya Pradesh,214.0
583,08/05/2020,Maharashtra,1295.0
584,08/05/2020,Odisha,52.0
585,08/05/2020,Puducherry,3.0
586,08/05/2020,Punjab,91.0
587,08/05/2020,Rajasthan,278.0
588,08/05/2020,Tamil Nadu,661.0
589,08/05/2020,Telangana,44.0
590,08/05/2020,Tripura,30.0
591,08/05/2020,Uttar Pradesh,284.0
592,08/05/2020,Uttarakhand,8.0
593,08/05/2020,West Bengal,166.0
594,08/06/2020,Andhra Pradesh,196.0
595,08/06/2020,Arunachal Pradesh,6.0
596,08/06/2020,Assam,302.0
597,08/06/2020,Bihar,315.0
598,08/06/2020,Chandigarh,17.0
599,08/06/2020,Chhattisgarh,193.0
600,08/06/2020,Dadra and Nagar Haveli and Daman and Diu,2.0
601,08/06/2020,Delhi,1427.0
602,08/06/2020,Goa,32.0
603,08/06/2020,Gujarat,829.0
604,08/06/2020,Haryana,643.0
605,08/06/2020,Himachal Pradesh,15.0
606,08/06/2020,Jammu and Kashmir,310.0
607,08/06/2020,Jharkhand,216.0
608,08/06/2020,Karnataka,620.0
609,08/06/2020,Kerala,103.0
610,08/06/2020,Madhya Pradesh,444.0
611,08/06/2020,Maharashtra,4324.0
612,08/06/2020,Manipur,106.0
613,08/06/2020,Meghalaya,3.0
614,08/06/2020,Mizoram,8.0
615,08/06/2020,Nagaland,6.0
616,08/06/2020,Odisha,237.0
617,08/06/2020,Puducherry,13.0
618,08/06/2020,Punjab,79.0
619,08/06/2020,Rajasthan,646.0
620,08/06/2020,State Unassigned,-773.0
621,08/06/2020,Tamil Nadu,2107.0
622,08/06/2020,Telangana,97.0
623,08/06/2020,Tripura,38.0
624,08/06/2020,Uttar Pradesh,578.0
625,08/06/2020,Uttarakhand,244.0
626,08/06/2020,West Bengal,597.0
